rto_id,gen_dt,gen_hour,gen_rate,ctrl,datetime,EI,altitude,azimuth,iter,ghi,dhi,temp,temp_dew,humidity,cloud_vlow,cloud_low,cloud_med,cloud_high,cloud_total,wind_u,wind_v,wind_speed,pressure
B***,20250101,1,0.0,False,2025-01-01 01:00:00,2.5654586052733586,-75.69677520606834,21.188531137702967,1.0,31.334,30.8271,-0.102996826,-2.647003174,82.9601,0.0,0.644501,0.0,0.0,0.725067,-1.49219,1.35023,2.012399435,1020.200012
B***,20250101,1,0.0,False,2025-01-01 01:00:00,2.5654586052733586,-75.69677520606834,21.188531137702967,2.0,33.7,29.3,0.257019043,-2.174987793,83.6,0.0,0.442,0.0,0.0,0.672,-2.07,0.623,2.159397364,1020.22998
B***,20250101,2,0.0,False,2025-01-01 02:00:00,-4.834404279540341,-67.72002063995193,58.49647190350038,1.0,30.1406,32.3027,-0.453979492,-2.031982422,89.7304,0.0,0.597504,0.0,63.999,0.722198,-0.821053,1.3599,1.588539004,1020.219971
B***,20250101,2,0.0,False,2025-01-01 02:00:00,-4.834404279540341,-67.72002063995193,58.49647190350038,2.0,32.8,26.3,0.069000244,-1.962005615,86.1,0.0,0.382,0.0,0.0,0.553,-0.115,1.38,1.386598945,1020.380005
B***,20250101,3,0.0,False,2025-01-01 03:00:00,-4.490701793966725,-56.56432405697734,76.24885805228882,1.0,26.7119,29.6875,0.332000732,-1.514007568,87.6195,0.0,0.723175,0.0,0.0,0.894073,-0.880075,1.88711,2.082238197,1020.080017
B***,20250101,3,0.0,False,2025-01-01 03:00:00,-4.490701793966725,-56.56432405697734,76.24885805228882,2.0,26.9,25.8,-0.00100708,-1.955993652,86.7,0.0,0.836,0.0,0.0,0.93,-1.05,1.79,2.072786093,1020.23999
B***,20250101,4,0.0,False,2025-01-01 04:00:00,-3.921660520786102,-44.64167644130252,87.30111347129764,1.0,23.71,31.2871,0.591003418,-1.457000732,86.0459,0.0,0.77713,0.0,0.0,0.940247,-0.973655,2.19682,2.402919531,1019.849976
B***,20250101,4,0.0,False,2025-01-01 04:00:00,-3.921660520786102,-44.64167644130252,87.30111347129764,2.0,27.9,26.6,0.911010742,-1.04800415,86.7,0.0,0.742,0.0,0.0,0.957,-1.94,2.94,3.527712584,1019.960022
B***,20250101,5,0.0,False,2025-01-01 05:00:00,-3.1660342004862985,-32.602864263034185,95.9729925273399,1.0,28.0098,30.1221,0.865997314,-2.352996826,78.852,0.0,0.342957,0.0,0.0,0.60141,1.46309,-0.169789,1.472908854,1019.530029
B***,20250101,5,0.0,False,2025-01-01 05:00:00,-3.1660342004862985,-32.602864263034185,95.9729925273399,2.0,30.7,26.2,1.153991699,-0.57699585,88.5,0.0,0.539,0.0,0.0,0.709,-0.898,3.04,3.170711517,1019.679993
B***,20250101,6,0.0,False,2025-01-01 06:00:00,-2.2752837788863043,-20.737432492797186,103.87500323857068,1.0,27.1963,34.6406,2.184020996,-2.384002686,72.001,0.0,0.103638,0.0,0.0,0.18338,3.29749,-0.424003,3.32463789,1019.429993
B***,20250101,6,0.0,False,2025-01-01 06:00:00,-2.2752837788863043,-20.737432492797186,103.87500323857068,2.0,23.5,28.1,0.687011719,-0.203979492,93.9,0.0,0.161,0.0,0.0,0.313,-1.07,2.45,2.670567036,1019.580017
B***,20250101,7,0.0,False,2025-01-01 07:00:00,-1.3100727333938258,-9.268818758949442,111.83063018009585,1.0,22.7734,32.2803,2.654998779,-3.031982422,66.0192,0.0,0.0050354,0.0,0.0,0.0050354,3.80237,-0.967007,3.923406839,1019.580017
B***,20250101,7,0.0,False,2025-01-01 07:00:00,-1.3100727333938258,-9.268818758949442,111.83063018009585,2.0,24.3,30.3,2.410003662,-2.587005615,69.4,0.0,0.14,0.0,0.0,0.256,3.47,-0.633,3.5305655,1019.820007
B***,20250101,8,0.00016833068357507,False,2025-01-01 08:00:00,-0.33613566514169374,1.5530061502221324,120.42076969303048,1.0,0.925781,0.898438,2.819000244,-3.061981201,65.0826,0.0,0.0,0.0,0.0,0.0,3.53726,-1.02889,3.683859825,1019.97998
B***,20250101,8,0.00016833068357507,False,2025-01-01 08:00:00,-0.33613566514169374,1.5530061502221324,120.42076969303048,2.0,0.914,0.898,2.738006592,-2.877990723,66.3,0.0,0.0239,0.0,0.0,0.0265,3.6,-0.873,3.704852343,1020.22998
B***,20250101,9,0.05654542425979466,False,2025-01-01 09:00:00,0.5801984791171257,11.396983195886566,130.16266100815176,1.0,81.7688,38.8723,4.838012695,-3.035980225,56.4179,0.0,0.0,0.0,0.0,0.0,3.13564,-1.46359,3.460394859,1020.609985
B***,20250101,9,0.05654542425979466,False,2025-01-01 09:00:00,0.5801984791171257,11.396983195886566,130.16266100815176,2.0,81.5,38.8,4.756011963,-2.45098877,59.4,0.0,0.0,0.0,0.0,0.0,2.87,-0.785,2.97568059,1020.75
B***,20250101,10,0.19268115392345392,False,2025-01-01 10:00:00,1.3765236698106436,19.805807207255306,141.53414954430514,1.0,243.359,71.3242,6.992004395,-3.805999756,46.2182,0.0,0.018219,0.0,0.0,0.018219,3.7204,-1.53921,4.026232243,1020.809998
B***,20250101,10,0.19268115392345392,False,2025-01-01 10:00:00,1.3765236698106436,19.805807207255306,141.53414954430514,2.0,243.0,71.1,7.015014648,-3.769989014,46.0,0.0,0.0,0.0,0.0,0.0,3.73,-1.73,4.111170769,1020.869995
B***,20250101,11,0.34654224142178236,False,2025-01-01 11:00:00,1.9986068986044216,26.178273786809047,154.84369680239547,1.0,387.426,87.6489,7.746002197,-3.820007324,43.5484,0.0,0.0,0.0,0.0,0.0,3.98417,-1.35779,4.209180832,1020.26001
B***,20250101,11,0.34654224142178236,False,2025-01-01 11:00:00,1.9986068986044216,26.178273786809047,154.84369680239547,2.0,387.0,86.9,7.871002197,-3.759002686,43.7,0.0,0.0,0.0,0.0,0.0,3.91,-1.6,4.225278378,1020.299988
B***,20250101,12,0.4506362938940342,False,2025-01-01 12:00:00,2.4040816741888484,29.843484087996202,169.92582732399364,1.0,486.528,95.0828,8.244995117,-3.96697998,41.7983,0.0,0.0,0.0,0.0,0.0,5.03739,-1.43214,5.237014771,1019.369995
B***,20250101,12,0.4506362938940342,False,2025-01-01 12:00:00,2.4040816741888484,29.843484087996202,169.92582732399364,2.0,486.0,95.0,8.246002197,-3.652984619,42.9,0.0,0.0,0.0,0.0,0.0,4.57,-1.76,4.897392273,1019.400024
B***,20250101,13,0.48031039317824753,False,2025-01-01 13:00:00,2.5653333668251754,30.290683497949658,185.87471677334284,1.0,526.717,98.037,8.472991943,-3.647003174,42.1979,0.0,0.0,0.0,0.0,0.0,5.06104,-1.71089,5.342402935,1018.530029
B***,20250101,13,0.48031039317824753,False,2025-01-01 13:00:00,2.5653333668251754,30.290683497949658,185.87471677334284,2.0,526.0,98.0,8.496002197,-3.385986328,42.9,0.0,0.0,0.0,0.0,0.0,4.72,-1.85,5.069179535,1018.679993
B***,20250101,14,0.4525276191355037,False,2025-01-01 14:00:00,2.471379896472985,27.44969274610584,201.3085877556967,1.0,503.6,96.3575,8.492004395,-3.21697998,43.5904,0.0,0.0,0.0,0.0,0.0,4.73082,-1.9725,5.125565052,1018.309998
B***,20250101,14,0.4525276191355037,False,2025-01-01 14:00:00,2.471379896472985,27.44969274610584,201.3085877556967,2.0,503.0,96.4,8.496002197,-2.744995117,45.0,0.0,0.0,0.0,0.0,0.0,4.44,-2.23,4.971848965,1018.440002
B***,20250101,15,0.3681679443636788,False,2025-01-01 15:00:00,2.128619680032156,21.736386202097524,215.13803103073207,1.0,420.637,89.8248,8.104003906,-2.815002441,46.125,0.0,0.0,0.0,0.0,0.0,4.05675,-2.24062,4.634392738,1018.48999
B***,20250101,15,0.3681679443636788,False,2025-01-01 15:00:00,2.128619680032156,21.736386202097524,215.13803103073207,2.0,421.0,89.9,8.121002197,-2.761993408,46.2,0.0,0.0,0.0,0.0,0.0,4.16,-2.36,4.783409595,1018.640015
B***,20250101,16,0.22755981897706556,False,2025-01-01 16:00:00,1.5603958971713312,13.807584369089325,227.01293929790978,1.0,287.365,76.7712,7.371002197,-2.824981689,48.2305,0.0,0.0,0.0,0.0,0.0,3.54315,-2.23756,4.190535069,1018.669983
B***,20250101,16,0.22755981897706556,False,2025-01-01 16:00:00,1.5603958971713312,13.807584369089325,227.01293929790978,2.0,288.0,76.9,7.371002197,-2.74798584,48.4,0.0,0.0,0.0,0.0,0.0,3.49,-2.24,4.148024559,1018.869995
B***,20250101,17,0.08187713932462837,False,2025-01-01 17:00:00,0.8054067476570298,4.296312612271393,237.15065844921935,1.0,125.575,51.2403,6.261016846,-0.311981201,62.4993,0.0,0.0678711,0.0,0.0,0.0834961,2.89727,-1.5816,3.300853252,1018.919983
B***,20250101,17,0.08187713932462837,False,2025-01-01 17:00:00,0.8054067476570298,4.296312612271393,237.15065844921935,2.0,125.0,52.2,6.367004395,-0.257995605,62.4,0.0,0.287,0.0,0.0,0.367,2.59,-2.23,3.421205997,1019.130005
B***,20250101,18,0.005192248890112322,False,2025-01-01 18:00:00,-0.08493003413630103,-6.30100889935688,246.00453356621873,1.0,9.27734,7.25488,5.111999512,0.584014893,72.4115,0.0,0.427673,0.0,0.0,0.614868,1.8137,-1.65911,2.4580791,1019.469971
B***,20250101,18,0.005192248890112322,False,2025-01-01 18:00:00,-0.08493003413630103,-6.30100889935688,246.00453356621873,2.0,8.45,7.29,5.134002686,0.145019531,69.9,0.0,0.164,0.0,0.0,0.263,2.11,-2.2,3.051770687,1019.630005
B***,20250101,19,0.0,False,2025-01-01 19:00:00,-1.0499789221905669,-17.623354433138648,254.0852927766296,1.0,0.0,0.0,4.480010986,0.632995605,76.0454,0.0,0.224823,0.0,0.0,0.441498,1.96182,-2.03995,2.830218077,1020.0
B***,20250101,19,0.0,False,2025-01-01 19:00:00,-1.0499789221905669,-17.623354433138648,254.0852927766296,2.0,0.0,0.0,4.37600708,-0.07699585,72.6,0.0,0.0599,0.0,0.0,0.0705,2.18,-2.26,3.144614458,1020.130005
B***,20250101,20,0.0,False,2025-01-01 20:00:00,-2.0240161178110294,-29.403595123805616,261.9484111415584,1.0,13.1514,20.1514,4.084991455,-0.007995605,74.7759,0.0,0.0657043,0.0,0.0,0.088501,2.26385,-2.09189,3.082372427,1020.380005
B***,20250101,20,0.0,False,2025-01-01 20:00:00,-2.0240161178110294,-29.403595123805616,261.9484111415584,2.0,14.2,21.1,3.552001953,-0.205993652,76.6,0.0,0.0351,0.0,0.0,0.0351,1.52,-2.29,2.747165203,1020.630005
B***,20250101,21,0.0,False,2025-01-01 21:00:00,-2.9407056083754384,-41.416843464891414,270.32488223302215,1.0,13.3135,20.8193,3.105010986,-0.031005859,79.7134,0.0,0.0680237,0.0,0.0,0.0709534,1.83736,-1.80577,2.576178789,1020.47998
B***,20250101,21,0.0,False,2025-01-01 21:00:00,-2.9407056083754384,-41.416843464891414,270.32488223302215,2.0,15.1,21.7,3.053009033,-0.087982178,79.9,0.0,0.116,0.0,0.0,0.155,1.36,-2.54,2.880080223,1020.849976
B***,20250101,22,0.0,False,2025-01-01 22:00:00,-3.737616928198866,-53.40417162718892,280.52406462229226,1.0,13.627,20.7285,2.341003418,-0.425994873,81.972,0.0,0.0857544,0.0,0.0,0.0878601,1.47484,-1.67368,2.230775118,1020.530029
B***,20250101,22,0.0,False,2025-01-01 22:00:00,-3.737616928198866,-53.40417162718892,280.52406462229226,2.0,19.7,21.6,2.657012939,-0.229980469,81.5,0.0,0.12,0.0,0.0,0.182,1.5,-2.45,2.871077061,1020.859985
B***,20250101,23,0.0,False,2025-01-01 23:00:00,-4.3604769430074715,-64.86588350092964,295.7858029080569,1.0,14.5996,20.5791,1.838012695,-0.692993164,83.487,0.0,0.0849304,0.0,0.0,0.098114,1.57746,-1.72947,2.340821743,1020.5
B***,20250101,23,0.0,False,2025-01-01 23:00:00,-4.3604769430074715,-64.86588350092964,295.7858029080569,2.0,17.3,22.0,1.712005615,-0.641998291,84.2,0.0,0.0849,0.0,0.0,0.098,1.38,-2.12,2.53385973,1020.799988
B***,20250101,24,0.0,False,2025-01-02 00:00:00,-4.766866092931495,-74.13672628413002,326.0386520933888,1.0,14.2686,23.8154,1.791015625,-0.460998535,84.9148,0.0,0.0,0.0,0.0,0.0,1.47964,-2.28121,2.719053745,1020.309998
B***,20250101,24,0.0,False,2025-01-02 00:00:00,-4.766866092931495,-74.13672628413002,326.0386520933888,2.0,21.4,24.5,2.300018311,0.365020752,87.0,0.0,0.119,0.0,0.0,0.152,0.333,-3.32,3.336647272,1020.130005
B***,20250102,1,0.0,False,2025-01-02 01:00:00,2.5652052665263403,-75.65094276806549,20.665168255429478,1.0,14.2588,24.1943,1.513000488,-2.139984131,76.3583,0.0,0.0,0.0,0.0,0.0,0.894388,-2.97434,3.105901957,1020.559998
B***,20250102,1,0.0,False,2025-01-02 01:00:00,2.5652052665263403,-75.65094276806549,20.665168255429478,2.0,16.1,24.7,1.455993652,-0.055999756,89.9,0.0,0.0661,0.0,0.0,0.0682,-0.153,-2.73,2.733769178,1020.570007
B***,20250102,2,0.0,False,2025-01-02 02:00:00,-4.836151227866102,-67.7444050125141,58.13928999029832,1.0,14.624,24.3906,0.90802002,-3.21697998,74.0127,0.0,0.0,0.0,0.0,0.0,0.863948,-2.68648,2.821981668,1021.030029
B***,20250102,2,0.0,False,2025-01-02 02:00:00,-4.836151227866102,-67.7444050125141,58.13928999029832,2.0,16.7,24.9,0.714996338,-1.944000244,82.4,0.0,0.0,0.0,0.0,0.0,-0.0249,-2.78,2.775402069,1021.119995
B***,20250102,3,0.0,False,2025-01-02 03:00:00,-4.494328196754956,-56.61156439337115,76.01399941241056,1.0,14.6328,24.5557,0.485992432,-3.889007568,72.3416,0.0,0.0,0.0,0.0,0.0,0.596366,-2.84154,2.903446674,1021.169983
B***,20250102,3,0.0,False,2025-01-02 03:00:00,-4.494328196754956,-56.61156439337115,76.01399941241056,2.0,17.5,25.6,0.233001709,-3.347991943,77.0,0.0,0.0,0.0,0.109,0.382,-0.0704,-2.68,2.682484627,1021.299988
B***,20250102,4,0.0,False,2025-01-02 04:00:00,-3.926917703149473,-44.69484825738088,87.12229606433937,1.0,14.5986,24.2432,0.111999512,-3.738006592,75.4981,0.0,0.0,0.0,0.0,0.0,0.752063,-2.67716,2.780788422,1020.969971
B***,20250102,4,0.0,False,2025-01-02 04:00:00,-3.926917703149473,-44.69484825738088,87.12229606433937,2.0,16.6,26.3,-0.225982666,-4.018005371,76.0,0.0,0.0,0.0,0.0161,0.0938,0.171,-2.71,2.711855173,1021.200012
B***,20250102,5,0.0,False,2025-01-02 05:00:00,-3.172562698740444,-32.65490124212551,95.82122986303733,1.0,16.165,24.2871,-0.358001709,-3.62399292,78.9822,0.0,0.0,0.0,0.0,0.0,0.115216,-2.59352,2.596077919,1020.719971
B***,20250102,5,0.0,False,2025-01-02 05:00:00,-3.172562698740444,-32.65490124212551,95.82122986303733,2.0,18.8,25.9,-0.486999512,-4.751983643,73.8,0.0,0.0,0.0,0.0,0.0,0.605,-2.61,2.681010723,1021.109985
B***,20250102,6,0.0,False,2025-01-02 06:00:00,-2.282637921382411,-20.78407880193472,103.73592915265607,1.0,16.0625,25.3105,-0.29598999,-3.09197998,82.0827,0.0,0.0,0.0,0.0,0.0,-1.13253,-2.29243,2.556923628,1020.969971
B***,20250102,6,0.0,False,2025-01-02 06:00:00,-2.282637921382411,-20.78407880193472,103.73592915265607,2.0,16.4,27.1,-0.479003906,-5.148986816,71.4,0.0,0.0,0.0,0.0,0.0,0.354,-2.84,2.866675138,1021.390015
B***,20250102,7,0.0,False,2025-01-02 07:00:00,-1.3177510676587227,-9.30651031617695,111.69578193383416,1.0,16.125,25.4277,-0.777984619,-3.333007813,83.4722,0.0,0.0,0.0,0.0,0.0,-2.04925,-1.06218,2.308170557,1021.340027
B***,20250102,7,0.0,False,2025-01-02 07:00:00,-1.3177510676587227,-9.30651031617695,111.69578193383416,2.0,15.5,27.0,-0.257995605,-5.161987305,70.1,0.0,0.0,0.0,0.0,0.0,-0.0555,-3.04,3.043465614,1021.830017
B***,20250102,8,0.000592578747869962,False,2025-01-02 08:00:00,-0.34361515378613094,1.5280026603811614,120.28452276106134,1.0,0.914062,0.896484,-0.833007813,-3.333984375,83.8381,0.0,0.0,0.0,0.0,0.0,-2.40095,-0.259918,2.414977789,1021.76001
B***,20250102,8,0.000592578747869962,False,2025-01-02 08:00:00,-0.34361515378613094,1.5280026603811614,120.28452276106134,2.0,0.914,0.898,-0.274993896,-5.17098999,70.0,0.0,0.0,0.0,0.0,0.0,-0.244,-2.89,2.904952288,1022.119995
B***,20250102,9,0.06335802704708489,False,2025-01-02 09:00:00,0.5784120220704422,11.38898984231127,130.02147695890704,1.0,81.6282,38.8723,1.020019531,-2.141998291,79.1703,0.0,0.0,0.0,0.0,0.0,-1.0869,-0.0483007,1.087972641,1022.159973
B***,20250102,9,0.06335802704708489,False,2025-01-02 09:00:00,0.5784120220704422,11.38898984231127,130.02147695890704,2.0,82.2,39.0,1.785003662,-4.940002441,61.1,0.0,0.0,0.0,0.0,0.0,-0.243,-2.28,2.29772687,1022.460022
B***,20250102,10,0.2162720833825357,False,2025-01-02 10:00:00,1.376372606910543,19.819742858397426,141.38737057918195,1.0,243.556,71.2122,3.154998779,-3.841003418,60.1765,0.0,0.0,0.0,0.0,0.0,-0.129258,-1.35495,1.361101389,1022.150024
B***,20250102,10,0.2162720833825357,False,2025-01-02 10:00:00,1.376372606910543,19.819742858397426,141.38737057918195,2.0,245.0,71.3,3.386993408,-6.490997314,48.4,0.0,0.0,0.0,0.0,0.0,-0.176,-3.1,3.109581709,1022.630005
B***,20250102,11,0.3714784478073218,False,2025-01-02 11:00:00,2.0003696829294726,26.218860900026996,154.69559055768605,1.0,389.719,87.8872,4.100006104,-6.173980713,47.1911,0.0,0.0,0.0,0.078125,0.231445,0.646672,-2.22517,2.31723237,1021.799988
B***,20250102,11,0.3714784478073218,False,2025-01-02 11:00:00,2.0003696829294726,26.218860900026996,154.69559055768605,2.0,390.0,87.3,3.871002197,-6.893981934,45.1,0.0,0.0,0.0,0.0,0.0,0.127,-3.18,3.184604406,1022.359985
B***,20250102,12,0.48174325680185,False,2025-01-02 12:00:00,2.407906077421481,29.913252390744805,169.78702922788614,1.0,488.972,97.23,4.498016357,-5.884002686,46.7793,0.0,0.0,0.015625,0.015625,0.046875,1.19271,-2.3153,2.604452133,1021.080017
B***,20250102,12,0.48174325680185,False,2025-01-02 12:00:00,2.407906077421481,29.913252390744805,169.78702922788614,2.0,490.0,95.6,4.725006104,-7.856994629,39.8,0.0,0.0,0.0,0.0,0.0,0.736,-3.81,3.88186574,1021.539978
B***,20250102,13,0.5090880973588701,False,2025-01-02 13:00:00,2.571226525192985,30.38766609119888,185.75890432415207,1.0,530.683,98.6753,4.977996826,-6.954986572,41.5975,0.0,0.0,0.0,0.0,0.0,1.81832,-2.3186,2.94655633,1020.460022
B***,20250102,13,0.5090880973588701,False,2025-01-02 13:00:00,2.571226525192985,30.38766609119888,185.75890432415207,2.0,531.0,98.7,4.992004395,-7.304992676,40.5,0.0,0.0,0.0156,0.0,0.0439,1.12,-3.12,3.311497688,1020.880005
B***,20250102,14,0.47886931830178786,False,2025-01-02 14:00:00,2.479207951170968,27.567460404374867,201.22443283711453,1.0,508.888,96.9816,5.125,-7.966003418,38.1091,0.0,0.0,0.0,0.0,0.0126953,2.96414,-2.7614,4.051105499,1020.359985
B***,20250102,14,0.47886931830178786,False,2025-01-02 14:00:00,2.479207951170968,27.567460404374867,201.22443283711453,2.0,508.0,97.7,5.121002197,-9.233001709,34.6,0.0,0.0,0.0,0.0,0.0,1.78,-3.46,3.893305302,1020.789978
B***,20250102,15,0.3925608395184922,False,2025-01-02 15:00:00,2.138117028098077,21.867072157860736,215.0852005390244,1.0,424.644,91.6593,4.871002197,-7.580993652,40.1018,0.0,0.0,0.0,0.0,0.00292969,3.07065,-3.19085,4.428364754,1020.599976
B***,20250102,15,0.3925608395184922,False,2025-01-02 15:00:00,2.138117028098077,21.867072157860736,215.0852005390244,2.0,428.0,90.6,4.975006104,-8.984008789,35.8,0.0,0.0,0.0,0.0,0.0,1.24,-4.21,4.39170742,1021.039978
B***,20250102,16,0.25574631295196104,False,2025-01-02 16:00:00,1.571183413641023,13.944799413173254,226.985657828066,1.0,291.661,77.4106,4.246002197,-6.988006592,43.6374,0.0,0.0,0.0,0.0,0.0,2.77992,-3.28368,4.302384377,1020.859985
B***,20250102,16,0.25574631295196104,False,2025-01-02 16:00:00,1.571183413641023,13.944799413173254,226.985657828066,2.0,294.0,77.6,4.100006104,-7.673980713,42.0,0.0,0.0,0.0,0.0,0.0,0.591,-4.6,4.634505749,1021.400024
B***,20250102,17,0.09760305708853999,False,2025-01-02 17:00:00,0.817017728832421,4.435984905886062,237.14252791253296,1.0,129.448,52.0145,3.263000488,-7.522979736,44.8864,0.0,0.0,0.0,0.0,0.0,1.59756,-3.55364,3.896223307,1021.070007
B***,20250102,17,0.09760305708853999,False,2025-01-02 17:00:00,0.817017728832421,4.435984905886062,237.14252791253296,2.0,130.0,52.1,3.134002686,-7.388000488,46.0,0.0,0.0,0.0,0.0156,0.0156,1.64,-3.86,4.188704014,1021.690002
B***,20250102,18,0.005812198480840019,False,2025-01-02 18:00:00,-0.0730179816483329,-6.161076818322251,246.0107203603514,1.0,10.2539,7.71094,2.027008057,-6.881988525,51.6987,0.0,0.0,0.0,0.015625,0.015625,0.861524,-3.33705,3.446465731,1021.549988
B***,20250102,18,0.005812198480840019,False,2025-01-02 18:00:00,-0.0730179816483329,-6.161076818322251,246.0107203603514,2.0,10.3,7.73,2.003997803,-7.156005859,50.8,0.0,0.0,0.0,0.0313,0.0938,1.28,-3.7,3.919021845,1022.23999
B***,20250102,19,0.0,False,2025-01-02 19:00:00,-1.0383082257653307,-17.4841199423048,254.1027627564089,1.0,0.0,0.0,1.520019531,-6.614990234,54.7834,0.0,0.0,0.0,0.03125,0.0625,1.21064,-3.1891,3.411159277,1022.099976
B***,20250102,19,0.0,False,2025-01-02 19:00:00,-1.0383082257653307,-17.4841199423048,254.1027627564089,2.0,0.0,0.0,1.520019531,-6.354003906,55.8,0.0,0.0,0.0,0.0938,0.25,1.21,-3.39,3.604241371,1022.609985
B***,20250102,20,0.0,False,2025-01-02 20:00:00,-2.0131122502807925,-29.265194738821343,261.97541116076496,1.0,15.4111,30.6045,1.412017822,-6.712005615,54.7116,0.0,0.0,0.0,0.03125,0.0625,1.29962,-3.56933,3.798569202,1022.219971
B***,20250102,20,0.0,False,2025-01-02 20:00:00,-2.0131122502807925,-29.265194738821343,261.97541116076496,2.0,14.9,24.0,1.287017822,-6.039001465,57.9,0.0,0.0,0.0,0.219,0.531,1.45,-3.49,3.783617258,1022.77002
B***,20250102,21,0.0,False,2025-01-02 21:00:00,-2.9310412892234794,-41.27876238944075,270.35980959118683,1.0,15.5029,31.541,1.395019531,-6.040985107,57.5843,0.0,0.0905151,0.0,0.03125,0.17923,1.96781,-4.06841,4.519318104,1022.309998
B***,20250102,21,0.0,False,2025-01-02 21:00:00,-2.9310412892234794,-41.27876238944075,270.35980959118683,2.0,15.5,25.2,1.50302124,-5.07598877,61.4,0.0,0.47,0.0,0.326,0.898,1.84,-3.81,4.231676579,1022.76001
B***,20250102,22,0.0,False,2025-01-02 22:00:00,-3.7295799535910157,-53.26526357781624,280.56165423129534,1.0,15.9512,29.4863,1.977996826,-5.091003418,59.5299,0.0,0.961243,0.0,0.03125,1.0,2.33635,-3.25375,4.005673885,1022.200012
B***,20250102,22,0.0,False,2025-01-02 22:00:00,-3.7295799535910157,-53.26526357781624,280.56165423129534,2.0,18.1,26.5,1.62600708,-4.838989258,62.2,0.0,0.509,0.0,0.484,0.998,1.38,-3.55,3.8124578,1022.669983
B***,20250102,23,0.0,False,2025-01-02 23:00:00,-4.3543438341882,-64.72509677186285,295.7972994287786,1.0,24.9512,29.4502,2.131011963,-5.738006592,55.8912,0.0,1.0,0.0,0.03125,1.0,3.40177,-4.36439,5.533528328,1022.219971
B***,20250102,23,0.0,False,2025-01-02 23:00:00,-4.3543438341882,-64.72509677186285,295.7972994287786,2.0,26.9,27.2,2.110015869,-5.20199585,58.5,0.0,1.0,0.0,0.531,1.0,2.8,-3.54,4.518084049,1022.630005
B***,20250102,24,0.0,False,2025-01-03 00:00:00,-4.762783353849751,-74.00456812804056,325.85922611570345,1.0,28.0352,28.3438,1.735015869,-5.897003174,56.8877,0.0,1.0,0.0,0.341644,1.0,2.51278,-4.42219,5.086238861,1022.549988
B***,20250102,24,0.0,False,2025-01-03 00:00:00,-4.762783353849751,-74.00456812804056,325.85922611570345,2.0,27.8,29.3,1.509002686,-5.178009033,60.9,0.0,0.937,0.0156,0.495,1.0,1.4,-4.91,5.101213455,1022.799988
B***,20250103,1,0.0,False,2025-01-03 01:00:00,2.571092933740965,-75.59642183813195,20.140589742534416,1.0,36.0361,34.6445,1.404998779,-5.968994141,57.7863,0.0,1.0,0.0,0.112305,1.0,1.41175,-4.11164,4.347254276,1022.609985
B***,20250103,1,0.0,False,2025-01-03 01:00:00,2.571092933740965,-75.59642183813195,20.140589742534416,2.0,34.9,33.6,1.365020752,-5.350982666,60.8,0.0,1.0,0.0,0.312,1.0,0.99,-4.16,4.277852535,1022.950012
B***,20250103,2,0.0,False,2025-01-03 02:00:00,-4.836048901527121,-67.76203615304324,57.76882268446951,1.0,34.2715,39.4102,1.260009766,-6.376983643,56.7057,0.0,1.0,0.013031,0.0,1.0,0.76286,-5.27628,5.331142902,1022.710022
B***,20250103,2,0.0,False,2025-01-03 02:00:00,-4.836048901527121,-67.76203615304324,57.76882268446951,2.0,35.2,41.3,0.528991699,-5.377990723,64.6,0.0,0.447,0.0,0.0,0.984,0.519,-5.03,5.052216053,1023.25
B***,20250103,3,0.0,False,2025-01-03 03:00:00,-4.495884753462714,-56.653319589340136,75.76813774250843,1.0,33.3086,41.959,0.885009766,-6.846984863,56.0286,0.0,1.0,0.0177307,0.0,1.0,1.19922,-5.43611,5.566814423,1022.710022
B***,20250103,3,0.0,False,2025-01-03 03:00:00,-4.495884753462714,-56.653319589340136,75.76813774250843,2.0,35.4,42.7,0.152008057,-6.17300415,62.3,0.0,0.515,0.0,0.0,0.965,0.999,-4.82,4.919551849,1023.380005
B***,20250103,4,0.0,False,2025-01-03 04:00:00,-3.929755801320417,-44.74298582643606,86.93475162044996,1.0,25.4004,43.3916,0.779998779,-6.990997314,55.9907,0.0,1.0,0.0615234,0.0,1.0,0.430401,-5.17162,5.189498901,1022.440002
B***,20250103,4,0.0,False,2025-01-03 04:00:00,-3.929755801320417,-44.74298582643606,86.93475162044996,2.0,28.0,41.1,0.260009766,-6.337005615,61.2,0.0,0.829,0.00211,0.0,1.0,1.04,-4.67,4.782989025,1023.070007
B***,20250103,5,0.0,False,2025-01-03 05:00:00,-3.1762180184671527,-32.701960257980346,95.66224121215265,1.0,24.21,38.7969,0.79699707,-7.165985107,55.0633,0.0,1.0,1.0,0.0,1.0,0.643432,-6.20699,6.240250587,1022.039978
B***,20250103,5,0.0,False,2025-01-03 05:00:00,-3.1762180184671527,-32.701960257980346,95.66224121215265,2.0,29.3,40.4,0.239013672,-5.989990234,63.1,0.00293,1.0,0.327,0.0,1.0,-1.04,-3.32,3.47483778,1022.51001
B***,20250103,6,0.0,False,2025-01-03 06:00:00,-2.2865908957421337,-20.825584737577422,103.59063371818496,1.0,35.6455,32.0078,0.114013672,-7.395996094,57.0155,0.0,1.0,0.740204,0.0,1.0,0.620421,-5.955,5.987232208,1022.580017
